0,1,2,3,4,5,6,7,8,9,10
247.0,-0.04916786773091895,-1.0,-1.0,3.3333333333333335,-1.0,-0.8786998592206928,106.27595797529466,1.0,0.0,0.0
251.0,-0.06834740973467482,-76.0,0.9307692307692308,3.6481481481481484,-0.8175403119390069,-0.6682510988255991,118.68866865539349,1.0,1.0,0.0
245.0,0.1857047069356925,-70.0,0.9758064516129032,3.537037037037037,-0.5596879958806815,-0.37618861904156203,107.95377343344262,1.0,1.0,0.0
243.0,0.4393465284733483,-85.0,0.7357142857142858,3.418181818181818,-0.31787147610276467,-0.16679608062645293,114.41534206098368,1.0,1.0,0.0
246.0,0.5827061793978914,-88.0,0.7083333333333334,3.392857142857143,-0.16628001391251906,-0.041877922781356845,122.32837700706295,1.0,1.0,0.0
252.0,0.6126403601366205,-97.0,0.6688741721854304,3.6666666666666665,-0.121969297436033,-0.016880246681646165,123.10955028595163,1.0,1.0,0.0
246.0,0.6037106134872334,-90.0,0.684931506849315,3.392857142857143,-0.09156323978828201,0.004875986327486818,113.71266836718496,1.0,1.0,0.0
248.0,0.6093523957783118,-94.0,0.6756756756756757,3.5925925925925926,-0.06551115365487184,0.021998253251978628,109.14548073737205,1.0,1.0,0.0
254.0,0.6246659833840772,-104.0,0.577639751552795,3.456140350877193,-0.08475616092892592,-0.0036860564324370983,112.3606199470214,1.0,1.0,0.0
254.0,0.6057679581239945,-104.0,0.6178343949044586,3.792452830188679,-0.10219809513748725,-0.028139475824260195,124.28625402102807,1.0,1.0,0.0
254.0,0.5855250000516784,-101.0,0.6178343949044586,3.5357142857142856,-0.11783892421480555,-0.02473803869995185,114.05047414850742,1.0,1.0,0.0
255.0,0.5438733279040505,-101.0,0.6558441558441559,3.811320754716981,-0.15093749303386503,-0.08937310666502989,124.03851021279297,1.0,1.0,0.0
255.0,0.48370339771825444,-106.0,0.5644171779141104,3.473684210526316,-0.22830516732633804,-0.16066005151025683,113.79689288283771,1.0,1.0,0.0
255.0,0.43645819681226994,-104.0,0.6037735849056604,3.6363636363636362,-0.2899805321944098,-0.21006673162572873,124.82861210878946,1.0,1.0,0.0
256.0,0.4068297613938112,-102.0,0.6305732484076433,3.6545454545454548,-0.2949894422018324,-0.20475975380473657,116.39644488847989,1.0,1.0,0.0
256.0,0.4239824136168511,-103.0,0.610062893081761,3.5714285714285716,-0.2887220620615346,-0.20279391538084504,118.37586517441741,1.0,1.0,0.0
259.0,0.4614529861890634,-92.0,0.75,3.625,-0.27481495565514885,-0.1664118104264752,120.07241304632043,1.0,1.0,0.0
255.0,0.4748691500539357,-93.0,0.722972972972973,3.6363636363636362,-0.23835018468130018,-0.13333017769689215,121.42519853954582,1.0,1.0,0.0
243.0,0.45633720208394357,-89.0,0.6993006993006993,3.5,-0.233510113845458,-0.1361837239339337,109.72989926047558,1.0,1.0,0.0
248.0,0.42289646719000795,-99.0,0.6209150326797386,3.5925925925925926,-0.24286835431335338,-0.16734594452954046,131.0401241071704,1.0,1.0,0.0
252.0,0.3831783480944437,-104.0,0.575,3.5,-0.2914810685970348,-0.23355213556456272,109.90544051662619,1.0,1.0,0.0
251.0,0.3565593441579199,-101.0,0.6089743589743589,3.5636363636363635,-0.3444381822888379,-0.2767138651264973,116.28344364218356,1.0,1.0,0.0
251.0,0.3513598885879364,-99.0,0.6298701298701299,3.5636363636363635,-0.36865905996014614,-0.26575618654598465,113.9563601150312,1.0,1.0,0.0
236.0,0.3611833830301403,-82.0,0.7481481481481481,3.452830188679245,-0.33523795099888987,-0.2341861855511236,112.00926373617222,1.0,1.0,0.0
246.0,0.385793238935454,-95.0,0.6291390728476821,3.392857142857143,-0.30285267633488433,-0.20574873103600816,103.81621071582049,1.0,1.0,0.0
254.0,0.3927418890524325,-109.0,0.558282208588957,3.7037037037037037,-0.23613332395784753,-0.1807675446430101,115.05473375665497,1.0,1.0,0.0
249.0,0.35570181167193926,-102.0,0.5759493670886076,3.4464285714285716,-0.30576134903530544,-0.2545568649903065,109.67446035205285,1.0,1.0,0.0
250.0,0.32846033744055037,-104.0,0.5625,3.4642857142857144,-0.35608894393006024,-0.2757457395756173,110.08561496829861,1.0,1.0,0.0
255.0,0.36263826818112277,-95.0,0.7,3.6363636363636362,-0.35723452737796096,-0.23294822380134328,111.1457997421021,1.0,1.0,0.0
242.0,0.39387022260270543,-85.0,0.7285714285714285,3.4,-0.29315892497619905,-0.19822183458783876,115.86298818812611,1.0,1.0,0.0
252.0,0.3817369141082093,-108.0,0.5460122699386503,3.581818181818182,-0.25118426199813454,-0.16318082723117053,104.23593556822016,1.0,1.0,0.0
248.0,0.36183120615952036,-102.0,0.5796178343949044,3.5090909090909093,-0.290451165150579,-0.25224195549787853,111.9364158107146,1.0,1.0,0.0
257.0,0.3184138631979424,-110.0,0.5297619047619048,3.4310344827586206,-0.35878897906310886,-0.29591490442677726,112.62652566586439,1.0,1.0,0.0
238.0,0.3391868448495988,-84.0,0.7246376811594203,3.4074074074074074,-0.3620081889731857,-0.23667642484442777,104.07729386416759,1.0,1.0,0.0
242.0,0.3890736549433862,-86.0,0.7163120567375887,3.4,-0.2999471332325347,-0.1926398896745567,109.04101478872144,1.0,1.0,0.0
240.0,0.38431090612273416,-91.0,0.6666666666666666,3.5283018867924527,-0.25518461320436625,-0.15308430621015234,102.78671595560263,1.0,1.0,0.0
248.0,0.3556234188269085,-107.0,0.5403726708074534,3.5925925925925926,-0.26413440687512063,-0.22793947137755893,103.95113647138896,1.0,1.0,0.0
240.0,0.32964031430277474,-96.0,0.5894039735099338,3.3636363636363638,-0.34843497569575493,-0.2908200186656285,105.4573217375164,1.0,1.0,0.0
241.0,0.32533571841697695,-96.0,0.5960264900662252,3.381818181818182,-0.37165629624937374,-0.28828699394838336,107.98759605934902,1.0,1.0,0.0
235.0,0.35382778948034666,-83.0,0.7028985507246377,3.272727272727273,-0.3450453262578047,-0.24424176090963884,105.49573411829078,1.0,1.0,0.0
238.0,0.40863020172643666,-83.0,0.7372262773722628,3.4074074074074074,-0.29020336981998285,-0.18703887683152093,105.23097985093955,1.0,1.0,0.0
251.0,0.4085839030921383,-104.0,0.5786163522012578,3.5636363636363635,-0.23710124954387848,-0.20089882668569656,114.32460342999002,1.0,1.0,0.0
243.0,0.36199253537799336,-101.0,0.5576923076923077,3.418181818181818,-0.3146593834974614,-0.25186614350885184,107.68315743142193,1.0,1.0,0.0
246.0,0.3768959511956627,-102.0,0.5769230769230769,3.5555555555555554,-0.3052425755948246,-0.199667864271962,105.08728468528352,1.0,1.0,0.0
253.0,0.45226082037108206,-100.0,0.5911949685534591,3.288135593220339,-0.23049173003723483,-0.1347654533751712,111.25660899088507,1.0,1.0,0.0
249.0,0.5003021271971506,-99.0,0.6168831168831169,3.5272727272727273,-0.19199047370879843,-0.09441901387123817,116.55454650343017,1.0,1.0,0.0
243.0,0.4840685817871895,-92.0,0.6418918918918919,3.3392857142857144,-0.1875924308135975,-0.1210251114028907,112.91894560831679,1.0,1.0,0.0
249.0,0.39567934342351685,-104.0,0.5759493670886076,3.611111111111111,-0.24604134955338017,-0.2078086816164746,112.32924885259308,1.0,1.0,0.0
253.0,0.3273807060761387,-105.0,0.5617283950617284,3.43859649122807,-0.33302805639686095,-0.2809324172311017,103.97474680030791,1.0,1.0,0.0
251.0,0.29094494067822274,-104.0,0.5786163522012578,3.5636363636363635,-0.3721354159993484,-0.3171703791670829,115.99639764568565,1.0,1.0,0.0
252.0,0.27511036552370205,-102.0,0.5949367088607594,3.5,-0.39231872971221593,-0.3254525937818814,107.2993708089798,1.0,1.0,0.0
253.0,0.292701638179974,-102.0,0.6012658227848101,3.517857142857143,-0.39798227491250815,-0.3108030941175735,114.78524350365296,1.0,1.0,0.0
265.0,0.31051897309273613,-111.0,0.5680473372781065,3.5689655172413794,-0.40032346374541344,-0.32037848685163406,119.05927796299875,1.0,1.0,0.0
260.0,0.2907898331905122,-109.0,0.5757575757575758,3.642857142857143,-0.4247358777361908,-0.33830428178594496,129.76295546633628,1.0,1.0,0.0
258.0,0.2757572703131455,-107.0,0.5925925925925926,3.690909090909091,-0.41490222106624186,-0.3311928022557114,115.70488961110095,1.0,1.0,0.0
256.0,0.3207001202456212,-102.0,0.6,3.413793103448276,-0.40367465698906413,-0.29444068887756303,118.24934389046939,1.0,1.0,0.0
262.0,0.344206732236396,-105.0,0.6375,3.7636363636363637,-0.36901979257674267,-0.2586558433584053,124.09220521063253,1.0,1.0,0.0
254.0,0.341699218170594,-106.0,0.577639751552795,3.618181818181818,-0.36418492995938695,-0.2826494263899223,120.90066051800022,1.0,1.0,0.0
260.0,0.3268475854631195,-106.0,0.625,3.814814814814815,-0.37985425556549823,-0.3045863184872948,122.92491479415548,1.0,1.0,0.0
255.0,0.34611555976620206,-106.0,0.5740740740740741,3.5535714285714284,-0.3821868194741338,-0.2862369389742513,117.00540874357466,1.0,1.0,0.0
263.0,0.36530396388244063,-105.0,0.64375,3.7818181818181817,-0.369941888271603,-0.28109281979377565,131.3727004054108,1.0,1.0,0.0
254.0,0.3782696349004535,-103.0,0.6178343949044586,3.7037037037037037,-0.3545603649884819,-0.24806060212845588,119.84527706436165,1.0,1.0,0.0
259.0,0.4197873473082508,-101.0,0.6392405063291139,3.543859649122807,-0.3254091011285826,-0.21938843229880156,123.7820603253731,1.0,1.0,0.0
257.0,0.45138584556681705,-97.0,0.6688311688311688,3.508771929824561,-0.2929957200977603,-0.17521952435085347,123.92741742716134,1.0,1.0,0.0
258.0,0.43851991852374916,-103.0,0.6538461538461539,3.8679245283018866,-0.2844999839160403,-0.2031425970693816,127.80221358913877,1.0,1.0,0.0
256.0,0.39764558634583325,-101.0,0.620253164556962,3.491228070175439,-0.31532616129872104,-0.2375297526826195,119.44759453144252,1.0,1.0,0.0
256.0,0.3904841866790706,-101.0,0.6410256410256411,3.6545454545454548,-0.3154046043085442,-0.2356528799150018,117.92496710202795,1.0,1.0,0.0
264.0,0.41740041482852996,-111.0,0.5714285714285714,3.6315789473684212,-0.3087721861732363,-0.22422739984151344,121.28891187730915,1.0,1.0,0.0
259.0,0.41449741175205934,-100.0,0.6602564102564102,3.625,-0.3138573086147524,-0.20791898573957163,128.81212530628545,1.0,1.0,0.0
260.0,0.4205101487439972,-105.0,0.6149068322981367,3.642857142857143,-0.27841293305019565,-0.16433416581915772,114.49123558716019,1.0,1.0,0.0
253.0,0.42429302709729844,-97.0,0.6754966887417219,3.685185185185185,-0.2493584660606677,-0.1706053644767622,121.59030149072714,1.0,1.0,0.0
268.0,0.3965902894534677,-122.0,0.4972067039106145,3.7017543859649122,-0.28711530546317177,-0.2294847541524152,116.29519178220107,1.0,1.0,0.0
266.0,0.39259935272539664,-119.0,0.5113636363636364,3.6666666666666665,-0.33210371524431104,-0.2588234796142349,129.74206729835532,1.0,1.0,0.0
275.0,0.398700425869286,-124.0,0.5193370165745856,3.824561403508772,-0.3394523743818696,-0.235388495046198,135.36390374587245,1.0,1.0,0.0
266.0,0.42578291108478744,-111.0,0.592814371257485,3.75,-0.29976168265625575,-0.17832832822180594,131.33517772874256,1.0,1.0,0.0
268.0,0.4585476531323711,-114.0,0.5857988165680473,3.8727272727272726,-0.24445866782356296,-0.13541559532803987,128.38080408919996,1.0,1.0,0.0
265.0,0.4473236870552549,-114.0,0.5497076023391813,3.6491228070175437,-0.2529192696946181,-0.18397464082574685,129.56202827502784,1.0,1.0,0.0
261.0,0.42203835042588733,-110.0,0.5914634146341463,3.8333333333333335,-0.2858963198938591,-0.19921643742481968,122.66944185498323,1.0,1.0,0.0
267.0,0.4453781615421123,-117.0,0.5257142857142857,3.603448275862069,-0.29050890733102974,-0.19810861409840513,123.66967131207093,1.0,1.0,0.0
261.0,0.4696989774040513,-104.0,0.6518987341772152,3.8333333333333335,-0.27931893893310034,-0.15715642917026804,133.00825383763004,1.0,1.0,0.0
257.0,0.47764601855306216,-104.0,0.6265822784810127,3.759259259259259,-0.2433376232528974,-0.12717583523610507,121.67593373023556,1.0,1.0,0.0
253.0,0.4521510796671184,-104.0,0.6012658227848101,3.685185185185185,-0.220121666710535,-0.19224506866335178,125.5271881435765,1.0,1.0,0.0
261.0,0.4243020168254492,-117.0,0.5,3.5789473684210527,-0.2861396586410877,-0.20887626282500127,113.49328866696487,1.0,1.0,0.0
